Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Subscription Status,Payment Method,Previous Purchases,Category_Avg_Purchase,Location_Total_Revenue,Item_Avg_Rating,Payment_Method_Count
34,Male,Socks,Clothing,29,Oklahoma,Summer,3.4,No,Credit Card,5,60.025331030512376,4376,3.750943396226415,696
56,Male,T-shirt,Clothing,33,Tennessee,Spring,3.5,No,Debit Card,46,60.025331030512376,4772,3.7829931972789117,633
34,Male,Blouse,Clothing,33,New Jersey,Fall,3.1,No,PayPal,8,60.025331030512376,3802,3.683625730994152,638
58,Male,Blouse,Clothing,41,New Jersey,Winter,4.3,No,Bank Transfer,13,60.025331030512376,3802,3.683625730994152,632
44,Male,Scarf,Accessories,54,Tennessee,Winter,5.0,No,Debit Card,25,59.83870967741935,4772,3.6999999999999997,633
25,Male,Backpack,Accessories,58,Georgia,Spring,4.9,No,PayPal,39,59.83870967741935,4645,3.7524475524475527,638
27,Male,Shorts,Clothing,30,Arizona,Summer,4.3,No,Bank Transfer,15,60.025331030512376,4326,3.7114649681528666,632
26,Male,Jewelry,Accessories,53,Nevada,Winter,4.4,No,Credit Card,35,59.83870967741935,5514,3.756140350877193,696
18,Male,Gloves,Accessories,91,Arkansas,Spring,4.4,No,Cash,46,59.83870967741935,4828,3.8642857142857143,648
64,Male,Hoodie,Clothing,44,North Dakota,Fall,3.5,No,Cash,3,60.025331030512376,5220,3.7192052980132453,648
62,Male,Hoodie,Clothing,89,South Dakota,Winter,3.4,No,Bank Transfer,48,60.025331030512376,4236,3.7192052980132453,632
59,Male,Skirt,Clothing,57,North Carolina,Spring,2.5,No,Debit Card,27,60.025331030512376,4742,3.7822784810126584,633
36,Male,Sunglasses,Accessories,57,Hawaii,Spring,3.4,No,Debit Card,5,59.83870967741935,3752,3.7447204968944097,633
69,Male,Jewelry,Accessories,74,New Hampshire,Summer,2.6,No,Venmo,48,59.83870967741935,4219,3.756140350877193,653
39,Male,Jacket,Outerwear,30,California,Fall,4.6,No,Bank Transfer,12,57.17283950617284,5605,3.76319018404908,632
28,Male,Dress,Clothing,20,Delaware,Summer,3.7,No,Venmo,10,60.025331030512376,4758,3.7548192771084334,653
42,Male,Hoodie,Clothing,90,Arizona,Fall,2.5,No,Credit Card,48,60.025331030512376,4326,3.7192052980132453,696
31,Male,Jeans,Clothing,61,Washington,Fall,4.5,No,Debit Card,3,60.025331030512376,4623,3.648387096774193,633
57,Male,Sandals,Footwear,51,Nevada,Fall,2.9,No,Cash,19,60.25542570951586,5514,3.84125,648
53,Male,Sunglasses,Accessories,97,Alaska,Winter,2.9,No,Venmo,11,59.83870967741935,4867,3.7447204968944097,653
59,Male,Pants,Clothing,97,Texas,Fall,3.5,No,PayPal,25,60.025331030512376,4712,3.7187134502923977,638
32,Male,Shorts,Clothing,40,New York,Winter,4.2,No,Venmo,42,60.025331030512376,5257,3.7114649681528666,653
65,Male,Jewelry,Accessories,85,Iowa,Summer,3.3,No,Debit Card,34,59.83870967741935,4201,3.756140350877193,633
56,Male,Socks,Clothing,76,Arizona,Winter,3.9,No,Venmo,50,60.025331030512376,4326,3.750943396226415,653
31,Male,Sandals,Footwear,22,New Mexico,Spring,5.0,No,Bank Transfer,21,60.25542570951586,5014,3.84125,632
59,Male,Pants,Clothing,63,North Carolina,Summer,3.3,No,Bank Transfer,37,60.025331030512376,4742,3.7187134502923977,632
22,Male,T-shirt,Clothing,71,Nevada,Spring,4.2,No,PayPal,46,60.025331030512376,5514,3.7829931972789117,638
47,Male,Boots,Footwear,35,Idaho,Summer,4.9,No,Debit Card,14,60.25542570951586,5587,3.8125,633
23,Male,Backpack,Accessories,30,Vermont,Spring,4.6,No,Bank Transfer,24,59.83870967741935,4860,3.7524475524475527,632
69,Male,Skirt,Clothing,74,New Mexico,Fall,4.8,No,Cash,36,60.025331030512376,5014,3.7822784810126584,648
18,Male,Scarf,Accessories,71,Georgia,Winter,2.7,No,Credit Card,19,59.83870967741935,4645,3.6999999999999997,696
50,Male,Sweater,Clothing,84,Kentucky,Spring,4.3,No,PayPal,12,60.025331030512376,4402,3.767073170731707,638
29,Male,Sandals,Footwear,38,New York,Fall,3.8,No,Venmo,13,60.25542570951586,5257,3.84125,653
65,Male,Jewelry,Accessories,81,Arizona,Spring,4.9,No,Credit Card,32,59.83870967741935,4326,3.756140350877193,696
29,Male,Sweater,Clothing,56,Colorado,Winter,3.4,No,Cash,5,60.025331030512376,4222,3.767073170731707,648
49,Male,Skirt,Clothing,48,Kentucky,Winter,3.6,No,Venmo,29,60.025331030512376,4402,3.7822784810126584,653
28,Male,Shorts,Clothing,97,Alaska,Fall,3.4,No,Venmo,40,60.025331030512376,4867,3.7114649681528666,653
51,Male,Backpack,Accessories,74,Alabama,Fall,4.7,No,PayPal,44,59.83870967741935,5261,3.7524475524475527,638
26,Male,Hoodie,Clothing,50,Connecticut,Winter,3.0,No,PayPal,3,60.025331030512376,4226,3.7192052980132453,638
38,Male,Skirt,Clothing,71,Hawaii,Winter,3.4,No,Venmo,35,60.025331030512376,3752,3.7822784810126584,653
35,Male,Skirt,Clothing,33,Idaho,Summer,4.6,No,PayPal,33,60.025331030512376,5587,3.7822784810126584,638
34,Male,Backpack,Accessories,56,Virginia,Summer,3.1,No,Credit Card,20,59.83870967741935,4842,3.7524475524475527,696
51,Male,Blouse,Clothing,84,Connecticut,Spring,2.8,No,Bank Transfer,40,60.025331030512376,4226,3.683625730994152,632
47,Male,Shirt,Clothing,36,Michigan,Fall,3.5,No,Cash,13,60.025331030512376,4533,3.629585798816568,648
18,Male,Gloves,Accessories,63,Kentucky,Summer,4.6,No,PayPal,9,59.83870967741935,4402,3.8642857142857143,638
64,Male,Sandals,Footwear,36,Nebraska,Summer,4.3,No,PayPal,7,60.25542570951586,5172,3.84125,638
30,Male,Jacket,Outerwear,63,Michigan,Fall,4.8,No,Venmo,42,57.17283950617284,4533,3.76319018404908,653
59,Male,Sneakers,Footwear,32,Utah,Winter,2.9,No,Venmo,44,60.25542570951586,4443,3.7579310344827586,653
66,Male,Backpack,Accessories,93,New Mexico,Spring,3.0,No,Venmo,6,59.83870967741935,5014,3.7524475524475527,653
40,Male,Pants,Clothing,29,Florida,Summer,2.9,No,Debit Card,8,60.025331030512376,3798,3.7187134502923977,633
25,Male,Sunglasses,Accessories,92,Mississippi,Summer,3.7,No,PayPal,10,59.83870967741935,4883,3.7447204968944097,638
59,Male,Jeans,Clothing,33,Hawaii,Fall,4.7,No,Debit Card,46,60.025331030512376,3752,3.648387096774193,633
66,Male,Pants,Clothing,52,North Carolina,Spring,3.5,No,Bank Transfer,26,60.025331030512376,4742,3.7187134502923977,632
54,Male,Jewelry,Accessories,42,Illinois,Spring,2.7,No,PayPal,6,59.83870967741935,5617,3.756140350877193,638
42,Male,Hoodie,Clothing,36,Maryland,Spring,5.0,No,Cash,47,60.025331030512376,4795,3.7192052980132453,648
48,Male,Sandals,Footwear,67,Montana,Summer,4.1,No,Cash,28,60.25542570951586,5784,3.84125,648
34,Male,Jacket,Outerwear,43,Michigan,Winter,2.7,No,Debit Card,23,57.17283950617284,4533,3.76319018404908,633
19,Male,Blouse,Clothing,68,North Carolina,Spring,4.8,No,Debit Card,45,60.025331030512376,4742,3.683625730994152,633
70,Male,Jewelry,Accessories,60,Minnesota,Summer,4.3,No,PayPal,44,59.83870967741935,4977,3.756140350877193,638
43,Male,Socks,Clothing,53,Delaware,Summer,4.5,No,Venmo,11,60.025331030512376,4758,3.750943396226415,653
46,Male,Jeans,Clothing,23,Kentucky,Spring,3.8,No,Bank Transfer,39,60.025331030512376,4402,3.648387096774193,632
66,Male,Gloves,Accessories,57,Ohio,Winter,3.7,No,Bank Transfer,20,59.83870967741935,4649,3.8642857142857143,632
50,Male,Hat,Accessories,89,Alaska,Fall,3.9,No,Venmo,48,59.83870967741935,4867,3.806493506493507,653
55,Male,Shoes,Footwear,99,Vermont,Winter,3.3,No,PayPal,46,60.25542570951586,4860,3.7473333333333336,638
63,Male,Pants,Clothing,28,Alabama,Fall,3.4,No,Credit Card,22,60.025331030512376,5261,3.7187134502923977,696
32,Male,Socks,Clothing,53,Wisconsin,Summer,3.8,No,Debit Card,45,60.025331030512376,4196,3.750943396226415,633
30,Male,Hoodie,Clothing,45,Arkansas,Winter,2.7,No,Debit Card,49,60.025331030512376,4828,3.7192052980132453,633
35,Male,Hoodie,Clothing,38,Georgia,Winter,2.9,No,Debit Card,9,60.025331030512376,4645,3.7192052980132453,633
59,Male,Pants,Clothing,49,Louisiana,Summer,4.5,No,Bank Transfer,41,60.025331030512376,4848,3.7187134502923977,632
59,Male,Shirt,Clothing,32,New York,Summer,2.6,No,Debit Card,2,60.025331030512376,5257,3.629585798816568,633
54,Male,T-shirt,Clothing,37,Connecticut,Winter,3.1,No,Debit Card,39,60.025331030512376,4226,3.7829931972789117,633
63,Male,Dress,Clothing,80,Nebraska,Winter,4.7,No,Venmo,12,60.025331030512376,5172,3.7548192771084334,653
43,Male,Backpack,Accessories,78,Arkansas,Summer,4.6,No,Cash,26,59.83870967741935,4828,3.7524475524475527,648
33,Male,Gloves,Accessories,53,Connecticut,Summer,2.7,No,Bank Transfer,32,59.83870967741935,4226,3.8642857142857143,632
57,Male,Shoes,Footwear,82,Maryland,Summer,4.6,No,PayPal,50,60.25542570951586,4795,3.7473333333333336,638
25,Male,Skirt,Clothing,33,Colorado,Spring,4.8,No,Cash,3,60.025331030512376,4222,3.7822784810126584,648
26,Male,Gloves,Accessories,77,Colorado,Winter,4.2,No,Bank Transfer,3,59.83870967741935,4222,3.8642857142857143,632
50,Male,Hoodie,Clothing,56,Maine,Winter,4.9,No,Credit Card,37,60.025331030512376,4388,3.7192052980132453,696
70,Male,Socks,Clothing,37,Oklahoma,Winter,4.9,No,Cash,20,60.025331030512376,4376,3.750943396226415,648
68,Male,Gloves,Accessories,54,South Carolina,Spring,4.5,No,Venmo,26,59.83870967741935,4439,3.8642857142857143,653
39,Male,Shorts,Clothing,67,Nevada,Winter,2.7,No,Cash,47,60.025331030512376,5514,3.7114649681528666,648
46,Male,Shoes,Footwear,90,Colorado,Fall,3.1,No,Credit Card,7,60.25542570951586,4222,3.7473333333333336,696
57,Male,Jeans,Clothing,72,Massachusetts,Summer,3.3,No,Bank Transfer,40,60.025331030512376,4384,3.648387096774193,632
47,Male,Boots,Footwear,59,Nevada,Summer,2.6,No,Cash,45,60.25542570951586,5514,3.8125,648
40,Male,Hat,Accessories,45,Iowa,Fall,4.4,No,Debit Card,20,59.83870967741935,4201,3.806493506493507,633
52,Male,Shorts,Clothing,30,Michigan,Spring,3.9,No,Bank Transfer,11,60.025331030512376,4533,3.7114649681528666,632
40,Male,Pants,Clothing,51,West Virginia,Summer,4.6,No,PayPal,50,60.025331030512376,5174,3.7187134502923977,638
67,Male,Sweater,Clothing,90,Indiana,Fall,4.9,No,Venmo,25,60.025331030512376,4655,3.767073170731707,653
67,Male,Jacket,Outerwear,95,Indiana,Winter,3.7,No,Venmo,5,57.17283950617284,4655,3.76319018404908,653
37,Male,Dress,Clothing,81,Georgia,Fall,3.7,No,Venmo,4,60.025331030512376,4645,3.7548192771084334,653
67,Male,Shirt,Clothing,70,Minnesota,Spring,4.2,No,Credit Card,25,60.025331030512376,4977,3.629585798816568,696
64,Male,Dress,Clothing,32,Louisiana,Winter,3.5,No,PayPal,11,60.025331030512376,4848,3.7548192771084334,638
28,Male,Belt,Accessories,94,Maryland,Spring,2.9,No,Debit Card,4,59.83870967741935,4795,3.761490683229814,633
54,Male,Hat,Accessories,29,Pennsylvania,Spring,3.4,No,PayPal,1,59.83870967741935,4926,3.806493506493507,638
54,Male,Backpack,Accessories,31,Louisiana,Summer,3.3,No,Debit Card,48,59.83870967741935,4848,3.7524475524475527,633
24,Male,Skirt,Clothing,20,Maryland,Fall,4.5,No,Debit Card,9,60.025331030512376,4795,3.7822784810126584,633
27,Male,Gloves,Accessories,44,Tennessee,Winter,4.6,No,Credit Card,2,59.83870967741935,4772,3.8642857142857143,696
53,Male,Jacket,Outerwear,77,Illinois,Fall,2.9,No,Credit Card,4,57.17283950617284,5617,3.76319018404908,696
32,Male,Handbag,Accessories,51,Wyoming,Spring,3.2,No,Debit Card,43,59.83870967741935,4309,3.775163398692811,633
24,Male,Sandals,Footwear,49,Florida,Summer,2.6,No,Debit Card,32,60.25542570951586,3798,3.84125,633
45,Male,Sunglasses,Accessories,78,Massachusetts,Spring,3.8,No,Cash,1,59.83870967741935,4384,3.7447204968944097,648
49,Male,Jeans,Clothing,98,Tennessee,Spring,2.8,No,PayPal,38,60.025331030512376,4772,3.648387096774193,638
51,Male,Sandals,Footwear,94,Iowa,Winter,4.4,No,Venmo,25,60.25542570951586,4201,3.84125,653
69,Male,Shoes,Footwear,91,Michigan,Summer,4.7,No,Cash,42,60.25542570951586,4533,3.7473333333333336,648
41,Male,Sunglasses,Accessories,77,Kansas,Summer,2.7,No,PayPal,32,59.83870967741935,3437,3.7447204968944097,638
59,Male,Scarf,Accessories,97,Georgia,Summer,2.6,No,Credit Card,21,59.83870967741935,4645,3.6999999999999997,696
26,Male,Skirt,Clothing,58,West Virginia,Summer,3.4,No,Bank Transfer,26,60.025331030512376,5174,3.7822784810126584,632
23,Male,Gloves,Accessories,97,Tennessee,Spring,3.9,No,Cash,6,59.83870967741935,4772,3.8642857142857143,648
62,Male,Coat,Outerwear,48,Arkansas,Summer,3.4,No,Debit Card,14,57.17283950617284,4828,3.730434782608696,633
69,Male,Belt,Accessories,23,Vermont,Summer,3.4,No,Debit Card,4,59.83870967741935,4860,3.761490683229814,633
46,Male,Pants,Clothing,79,Virginia,Winter,3.9,No,Credit Card,26,60.025331030512376,4842,3.7187134502923977,696
35,Male,Jewelry,Accessories,42,Maryland,Spring,4.0,No,Cash,39,59.83870967741935,4795,3.756140350877193,648
32,Male,Backpack,Accessories,95,Connecticut,Spring,3.4,No,Debit Card,15,59.83870967741935,4226,3.7524475524475527,633
46,Male,Sneakers,Footwear,29,Missouri,Summer,3.7,No,Venmo,1,60.25542570951586,4691,3.7579310344827586,653
33,Male,Hoodie,Clothing,98,New Jersey,Winter,4.9,No,PayPal,28,60.025331030512376,3802,3.7192052980132453,638
32,Male,Blouse,Clothing,96,Arkansas,Spring,5.0,No,Cash,17,60.025331030512376,4828,3.683625730994152,648
33,Male,Sunglasses,Accessories,66,Nevada,Fall,2.9,No,Bank Transfer,24,59.83870967741935,5514,3.7447204968944097,632
67,Male,Boots,Footwear,80,Missouri,Spring,3.0,No,Credit Card,29,60.25542570951586,4691,3.8125,696
67,Male,Sneakers,Footwear,27,South Dakota,Summer,3.3,No,Cash,18,60.25542570951586,4236,3.7579310344827586,648
42,Male,Backpack,Accessories,25,Connecticut,Fall,4.7,No,PayPal,10,59.83870967741935,4226,3.7524475524475527,638
20,Male,Pants,Clothing,45,Vermont,Fall,3.4,No,Debit Card,19,60.025331030512376,4860,3.7187134502923977,633
39,Male,Socks,Clothing,89,Tennessee,Winter,4.6,No,Credit Card,26,60.025331030512376,4772,3.750943396226415,696
26,Male,Belt,Accessories,27,California,Winter,3.6,No,Venmo,25,59.83870967741935,5605,3.761490683229814,653
51,Male,Sunglasses,Accessories,90,Wyoming,Winter,2.6,No,Debit Card,2,59.83870967741935,4309,3.7447204968944097,633
31,Male,Shirt,Clothing,65,New York,Summer,2.7,No,Cash,19,60.025331030512376,5257,3.629585798816568,648
68,Male,Sneakers,Footwear,72,Maine,Spring,3.1,No,Venmo,32,60.25542570951586,4388,3.7579310344827586,653
44,Male,Shoes,Footwear,70,Georgia,Fall,3.2,No,Cash,13,60.25542570951586,4645,3.7473333333333336,648
18,Male,Sandals,Footwear,82,Tennessee,Winter,3.4,No,PayPal,30,60.25542570951586,4772,3.84125,638
58,Male,Scarf,Accessories,97,New Mexico,Fall,4.4,No,Debit Card,2,59.83870967741935,5014,3.6999999999999997,633
26,Male,Shirt,Clothing,25,Virginia,Summer,3.2,No,Cash,8,60.025331030512376,4842,3.629585798816568,648
57,Male,Skirt,Clothing,48,Florida,Spring,2.5,No,PayPal,27,60.025331030512376,3798,3.7822784810126584,638
37,Male,Boots,Footwear,99,Alabama,Summer,3.8,No,Venmo,26,60.25542570951586,5261,3.8125,653
24,Male,Sweater,Clothing,21,Texas,Summer,4.4,No,Venmo,3,60.025331030512376,4712,3.767073170731707,653
57,Male,Sandals,Footwear,94,West Virginia,Spring,3.7,No,Debit Card,4,60.25542570951586,5174,3.84125,633
48,Male,Jeans,Clothing,53,Nevada,Fall,3.2,No,Bank Transfer,5,60.025331030512376,5514,3.648387096774193,632
39,Male,Backpack,Accessories,70,Virginia,Winter,4.9,No,PayPal,25,59.83870967741935,4842,3.7524475524475527,638
51,Male,Skirt,Clothing,26,Wisconsin,Summer,3.9,No,Venmo,47,60.025331030512376,4196,3.7822784810126584,653
57,Male,Belt,Accessories,82,Virginia,Summer,4.5,No,Debit Card,8,59.83870967741935,4842,3.761490683229814,633
53,Male,Shoes,Footwear,47,Maine,Winter,3.4,No,Credit Card,20,60.25542570951586,4388,3.7473333333333336,696
70,Male,Socks,Clothing,32,Massachusetts,Winter,4.1,No,Venmo,42,60.025331030512376,4384,3.750943396226415,653
60,Male,Backpack,Accessories,97,Arkansas,Fall,4.5,No,Debit Card,20,59.83870967741935,4828,3.7524475524475527,633
31,Male,Shirt,Clothing,68,Idaho,Winter,4.7,No,PayPal,23,60.025331030512376,5587,3.629585798816568,638
41,Male,Sweater,Clothing,23,Pennsylvania,Winter,4.8,No,Credit Card,26,60.025331030512376,4926,3.767073170731707,696
62,Male,Handbag,Accessories,33,Maine,Winter,4.4,No,Debit Card,48,59.83870967741935,4388,3.775163398692811,633
59,Male,Jewelry,Accessories,38,Alabama,Winter,4.0,No,Bank Transfer,16,59.83870967741935,5261,3.756140350877193,632
46,Male,Socks,Clothing,68,Idaho,Winter,4.1,No,Bank Transfer,28,60.025331030512376,5587,3.750943396226415,632
62,Male,Socks,Clothing,23,Arkansas,Fall,3.7,No,Bank Transfer,39,60.025331030512376,4828,3.750943396226415,632
42,Male,Shirt,Clothing,29,Delaware,Summer,3.0,No,Bank Transfer,43,60.025331030512376,4758,3.629585798816568,632
37,Male,Scarf,Accessories,35,Maine,Winter,3.6,No,Bank Transfer,45,59.83870967741935,4388,3.6999999999999997,632
50,Male,Shoes,Footwear,73,Nebraska,Fall,4.8,No,Venmo,50,60.25542570951586,5172,3.7473333333333336,653
29,Male,Shoes,Footwear,84,Ohio,Fall,3.7,No,Cash,10,60.25542570951586,4649,3.7473333333333336,648
25,Male,Scarf,Accessories,23,Montana,Spring,4.6,No,Bank Transfer,40,59.83870967741935,5784,3.6999999999999997,632
66,Male,Sunglasses,Accessories,67,New Mexico,Summer,2.8,No,Venmo,38,59.83870967741935,5014,3.7447204968944097,653
21,Male,Socks,Clothing,51,North Carolina,Spring,4.0,No,Credit Card,2,60.025331030512376,4742,3.750943396226415,696
46,Male,Blouse,Clothing,36,South Carolina,Winter,4.2,No,Credit Card,13,60.025331030512376,4439,3.683625730994152,696
57,Male,Jeans,Clothing,55,Illinois,Summer,3.6,No,Cash,33,60.025331030512376,5617,3.648387096774193,648
61,Male,Shorts,Clothing,30,Alabama,Spring,2.9,No,Credit Card,27,60.025331030512376,5261,3.7114649681528666,696
53,Male,T-shirt,Clothing,70,Oklahoma,Summer,4.1,No,Venmo,43,60.025331030512376,4376,3.7829931972789117,653
37,Male,Blouse,Clothing,63,Minnesota,Winter,3.1,No,PayPal,46,60.025331030512376,4977,3.683625730994152,638
39,Male,Belt,Accessories,87,Illinois,Summer,4.3,No,Cash,7,59.83870967741935,5617,3.761490683229814,648
53,Male,Blouse,Clothing,70,Arkansas,Spring,4.4,No,Debit Card,35,60.025331030512376,4828,3.683625730994152,633
35,Male,T-shirt,Clothing,51,Minnesota,Spring,3.1,No,Cash,31,60.025331030512376,4977,3.7829931972789117,648
69,Male,Jewelry,Accessories,25,South Carolina,Spring,2.9,No,Debit Card,42,59.83870967741935,4439,3.756140350877193,633
66,Male,Jacket,Outerwear,32,New York,Winter,3.2,No,Cash,14,57.17283950617284,5257,3.76319018404908,648
19,Male,Shoes,Footwear,52,Alabama,Spring,4.0,No,Credit Card,35,60.25542570951586,5261,3.7473333333333336,696
47,Male,Gloves,Accessories,33,New York,Summer,2.7,No,PayPal,49,59.83870967741935,5257,3.8642857142857143,638
49,Male,Jeans,Clothing,68,Missouri,Spring,3.0,No,Cash,17,60.025331030512376,4691,3.648387096774193,648
31,Male,Jewelry,Accessories,20,Georgia,Fall,4.4,No,PayPal,26,59.83870967741935,4645,3.756140350877193,638
39,Male,Pants,Clothing,32,Oklahoma,Winter,2.8,No,Bank Transfer,30,60.025331030512376,4376,3.7187134502923977,632
58,Male,Jewelry,Accessories,82,Connecticut,Summer,3.1,No,Cash,32,59.83870967741935,4226,3.756140350877193,648
45,Male,Sneakers,Footwear,64,Michigan,Winter,3.9,No,Credit Card,35,60.25542570951586,4533,3.7579310344827586,696
68,Male,Boots,Footwear,24,Rhode Island,Fall,2.7,No,Debit Card,15,60.25542570951586,3871,3.8125,633
35,Male,Hat,Accessories,96,Mississippi,Summer,3.4,No,Credit Card,10,59.83870967741935,4883,3.806493506493507,696
65,Male,T-shirt,Clothing,94,Massachusetts,Spring,3.8,No,Cash,14,60.025331030512376,4384,3.7829931972789117,648
45,Male,Backpack,Accessories,48,New Hampshire,Winter,3.7,No,PayPal,30,59.83870967741935,4219,3.7524475524475527,638
19,Male,Sunglasses,Accessories,60,Wyoming,Spring,4.5,No,Bank Transfer,16,59.83870967741935,4309,3.7447204968944097,632
65,Male,Sweater,Clothing,56,New Jersey,Spring,2.9,No,PayPal,14,60.025331030512376,3802,3.767073170731707,638
28,Male,Handbag,Accessories,33,Texas,Fall,3.4,No,Debit Card,28,59.83870967741935,4712,3.775163398692811,633
55,Male,Backpack,Accessories,46,Minnesota,Spring,4.4,No,Cash,29,59.83870967741935,4977,3.7524475524475527,648
66,Male,Socks,Clothing,37,South Dakota,Spring,4.2,No,Credit Card,5,60.025331030512376,4236,3.750943396226415,696
29,Male,Shirt,Clothing,98,Washington,Winter,3.3,No,Debit Card,17,60.025331030512376,4623,3.629585798816568,633
56,Male,Shorts,Clothing,50,California,Spring,3.7,No,Cash,50,60.025331030512376,5605,3.7114649681528666,648
21,Male,Belt,Accessories,63,Wisconsin,Fall,3.2,No,Debit Card,23,59.83870967741935,4196,3.761490683229814,633
32,Male,Sweater,Clothing,70,Michigan,Summer,2.6,No,PayPal,22,60.025331030512376,4533,3.767073170731707,638
54,Male,Coat,Outerwear,63,South Carolina,Fall,2.8,No,PayPal,15,57.17283950617284,4439,3.730434782608696,638
61,Male,Shorts,Clothing,86,Indiana,Fall,2.9,No,Venmo,32,60.025331030512376,4655,3.7114649681528666,653
31,Male,Shoes,Footwear,99,Arkansas,Summer,4.0,No,Bank Transfer,5,60.25542570951586,4828,3.7473333333333336,632
27,Male,Sneakers,Footwear,40,Oregon,Spring,2.9,No,PayPal,6,60.25542570951586,4243,3.7579310344827586,638
64,Male,Sneakers,Footwear,92,Illinois,Fall,4.7,No,Credit Card,44,60.25542570951586,5617,3.7579310344827586,696
60,Male,Pants,Clothing,21,Maryland,Fall,3.1,No,Cash,23,60.025331030512376,4795,3.7187134502923977,648
70,Male,Jewelry,Accessories,81,Vermont,Summer,3.9,No,Credit Card,44,59.83870967741935,4860,3.756140350877193,696
36,Male,T-shirt,Clothing,82,Texas,Fall,3.4,No,Cash,3,60.025331030512376,4712,3.7829931972789117,648
56,Male,Jewelry,Accessories,88,Nebraska,Spring,3.1,No,Cash,14,59.83870967741935,5172,3.756140350877193,648
69,Male,Jacket,Outerwear,100,South Carolina,Fall,4.8,No,Debit Card,37,57.17283950617284,4439,3.76319018404908,633
39,Male,Backpack,Accessories,66,Massachusetts,Winter,3.9,No,Credit Card,22,59.83870967741935,4384,3.7524475524475527,696
38,Male,Belt,Accessories,25,Texas,Winter,3.5,No,Debit Card,2,59.83870967741935,4712,3.761490683229814,633
36,Male,Scarf,Accessories,53,Florida,Summer,3.1,No,Credit Card,44,59.83870967741935,3798,3.6999999999999997,696
46,Male,Sweater,Clothing,28,South Carolina,Fall,4.7,No,Bank Transfer,49,60.025331030512376,4439,3.767073170731707,632
59,Male,Gloves,Accessories,23,Florida,Fall,4.6,No,Cash,22,59.83870967741935,3798,3.8642857142857143,648
64,Male,Scarf,Accessories,34,Nebraska,Fall,3.3,No,Bank Transfer,26,59.83870967741935,5172,3.6999999999999997,632
49,Male,Dress,Clothing,42,Hawaii,Spring,3.2,No,Venmo,40,60.025331030512376,3752,3.7548192771084334,653
32,Male,Jeans,Clothing,24,Montana,Summer,3.1,No,Debit Card,16,60.025331030512376,5784,3.648387096774193,633
29,Male,Sunglasses,Accessories,47,South Dakota,Fall,3.5,No,Credit Card,17,59.83870967741935,4236,3.7447204968944097,696
24,Male,Coat,Outerwear,78,Alabama,Spring,4.3,No,Credit Card,48,57.17283950617284,5261,3.730434782608696,696
41,Male,Jeans,Clothing,89,Arkansas,Summer,2.9,No,Cash,28,60.025331030512376,4828,3.648387096774193,648
41,Male,Scarf,Accessories,59,Mississippi,Fall,2.7,No,Credit Card,26,59.83870967741935,4883,3.6999999999999997,696
32,Male,Blouse,Clothing,94,Vermont,Summer,4.0,No,Bank Transfer,43,60.025331030512376,4860,3.683625730994152,632
69,Male,Jeans,Clothing,49,New York,Fall,4.6,No,Cash,38,60.025331030512376,5257,3.648387096774193,648
65,Male,Dress,Clothing,89,North Dakota,Summer,4.7,No,Credit Card,36,60.025331030512376,5220,3.7548192771084334,696
54,Male,Hat,Accessories,91,Wisconsin,Summer,4.7,No,Credit Card,1,59.83870967741935,4196,3.806493506493507,696
39,Male,Sandals,Footwear,89,California,Spring,4.0,No,Cash,49,60.25542570951586,5605,3.84125,648
37,Male,Jacket,Outerwear,57,Maryland,Spring,3.6,No,Cash,41,57.17283950617284,4795,3.76319018404908,648
51,Male,Socks,Clothing,71,Massachusetts,Winter,3.4,No,Debit Card,21,60.025331030512376,4384,3.750943396226415,633
26,Male,Jeans,Clothing,97,Washington,Fall,3.0,No,PayPal,24,60.025331030512376,4623,3.648387096774193,638
42,Male,Sandals,Footwear,45,Minnesota,Fall,2.6,No,Bank Transfer,27,60.25542570951586,4977,3.84125,632
21,Male,Dress,Clothing,91,Washington,Spring,4.2,No,Venmo,4,60.025331030512376,4623,3.7548192771084334,653
53,Male,Socks,Clothing,25,South Carolina,Spring,3.4,No,Bank Transfer,19,60.025331030512376,4439,3.750943396226415,632
36,Male,Hoodie,Clothing,63,New Mexico,Fall,4.0,No,Credit Card,1,60.025331030512376,5014,3.7192052980132453,696
21,Male,Dress,Clothing,52,North Carolina,Summer,4.7,No,Debit Card,27,60.025331030512376,4742,3.7548192771084334,633
33,Male,Sneakers,Footwear,43,Iowa,Winter,3.9,No,Credit Card,5,60.25542570951586,4201,3.7579310344827586,696
49,Male,T-shirt,Clothing,28,Louisiana,Summer,3.3,No,Credit Card,20,60.025331030512376,4848,3.7829931972789117,696
31,Male,T-shirt,Clothing,78,Oklahoma,Summer,2.9,No,Debit Card,50,60.025331030512376,4376,3.7829931972789117,633
68,Male,Sweater,Clothing,31,Michigan,Spring,4.4,No,PayPal,36,60.025331030512376,4533,3.767073170731707,638
49,Male,Shirt,Clothing,23,Oregon,Winter,3.6,No,Cash,12,60.025331030512376,4243,3.629585798816568,648
23,Male,Hat,Accessories,25,Idaho,Spring,4.5,No,PayPal,23,59.83870967741935,5587,3.806493506493507,638
30,Male,Pants,Clothing,86,Indiana,Summer,3.7,No,PayPal,21,60.025331030512376,4655,3.7187134502923977,638
